open_ts,close_ts,hold_seconds,open_price,close_price,qty,direction,realized_pnl,implied_pnl
2026-06-24 09:06:37.114000+00:00,2026-06-24 09:06:51.225000+00:00,14.111,62711.908,62711.643,2.0,long,0.19,-0.5300000000133878
2026-06-24 09:06:51.242000+00:00,2026-06-24 09:06:54.905000+00:00,3.6630000000000003,62711.642,62726.336,1.0,short,-0.1,-14.694000000003143
2026-06-24 09:06:54.924000+00:00,2026-06-24 09:06:55.164000+00:00,0.24,62729.222,62726.285,1.0,long,-5.87,-2.936999999998079
2026-06-24 09:06:59.215000+00:00,2026-06-24 09:07:01.314000+00:00,2.099,62728.102,62732.641,2.0,long,10.77,9.078000000008615
2026-06-24 09:07:05.394000+00:00,2026-06-24 09:07:06.414000+00:00,1.02,62732.746,62733.698,1.0,long,-8.54,0.9519999999974971
2026-06-24 09:07:10.447000+00:00,2026-06-24 09:07:27.605000+00:00,17.158,62735.062,62707.745,2.0,long,-6.41,-54.63399999999092
2026-06-24 09:07:28.035000+00:00,2026-06-24 09:07:30.895000+00:00,2.86,62707.696,62710.03,1.0,long,-2.93,2.333999999995285
2026-06-24 09:07:34.944000+00:00,2026-06-24 09:08:00.313000+00:00,25.369,62710.526,62690.193,2.0,long,4.61,-40.66599999999744
2026-06-24 09:08:01.962000+00:00,2026-06-24 09:08:04.644000+00:00,2.682,62690.616,62688.236,2.0,long,-4.76,-4.760000000009313
2026-06-24 09:08:07.493000+00:00,2026-06-24 09:08:11.543000+00:00,4.05,62684.598,62679.659,2.0,long,-12.38,-9.877999999996973
2026-06-24 09:08:19.221000+00:00,2026-06-24 09:08:39.383000+00:00,20.162,62687.235,62663.298,2.0,short,-6.85,47.87399999999616
2026-06-24 09:08:46.253000+00:00,2026-06-24 09:08:46.482000+00:00,0.229,62671.734,62671.793,2.0,short,-0.06,-0.11800000000221189
2026-06-24 09:08:46.500000+00:00,2026-06-24 09:08:49.743000+00:00,3.243,62675.01,62675.383,1.0,long,0.75,0.37299999999959255
2026-06-24 09:08:51.995000+00:00,2026-06-24 09:08:52.435000+00:00,0.44,62675.43,62675.428,2.0,long,-2.61,-0.004000000000814907
2026-06-24 09:08:53.465000+00:00,2026-06-24 09:08:53.915000+00:00,0.45,62677.891,62675.438,2.0,long,-4.91,-4.9060000000026776
2026-06-24 09:08:54.538000+00:00,2026-06-24 09:08:58.595000+00:00,4.057,62677.849,62670.525,2.0,long,-16.38,-14.648000000001048
2026-06-24 09:09:02.865000+00:00,2026-06-24 09:09:03.154000+00:00,0.289,62677.53,62675.713,1.0,short,1.82,1.8169999999954598
2026-06-24 09:09:03.202000+00:00,2026-06-24 09:09:07.218000+00:00,4.016,62678.176,62670.768,1.0,long,-14.82,-7.408000000003085
2026-06-24 09:09:11.654000+00:00,2026-06-24 09:09:16.305000+00:00,4.651,62680.848,62674.189,1.0,short,14.34,6.658999999999651
2026-06-24 09:09:21.533000+00:00,2026-06-24 09:09:23.184000+00:00,1.651,62680.744,62676.311,2.0,short,8.63,8.865999999994528
2026-06-24 09:09:27.215000+00:00,2026-06-24 09:09:31.473000+00:00,4.258,62677.852,62680.547,2.0,short,0.09,-5.389999999999418
2026-06-24 09:09:31.481000+00:00,2026-06-24 09:09:35.525000+00:00,4.044,62684.092,62683.733,1.0,long,-0.72,-0.35899999999674037
2026-06-24 09:09:42.580000+00:00,2026-06-24 09:09:55.284000+00:00,12.704,62674.055,62675.738,2.0,long,2.11,3.3659999999945285
2026-06-24 09:09:59.333000+00:00,2026-06-24 09:10:01.284000+00:00,1.951,62679.976,62684.812,1.0,short,-0.61,-4.835999999995693
2026-06-24 09:10:01.305000+00:00,2026-06-24 09:10:02.074000+00:00,0.769,62687.457,62683.159,1.0,long,-5.84,-4.298000000002503
2026-06-24 09:10:06.205000+00:00,2026-06-24 09:10:15.269000+00:00,9.064,62678.753,62675.112,2.0,long,6.84,-7.281999999991967
2026-06-24 09:10:16.307000+00:00,2026-06-24 09:10:16.565000+00:00,0.258,62674.294,62674.296,1.0,long,-6.2,0.0020000000004074536
2026-06-24 09:10:20.615000+00:00,2026-06-24 09:10:32.284000+00:00,11.669,62674.117,62680.37,2.0,long,4.05,12.506000000008498
2026-06-24 09:10:40.345000+00:00,2026-06-24 09:10:40.605000+00:00,0.26,62683.558,62683.86,2.0,short,-0.3,-0.6040000000066357
2026-06-24 09:10:40.633000+00:00,2026-06-24 09:10:44.775000+00:00,4.142,62687.358,62682.437,1.0,long,-9.84,-4.9210000000020955
2026-06-24 09:10:46.524000+00:00,2026-06-24 09:10:50.655000+00:00,4.131,62682.495,62698.0,1.0,short,-31.03,-15.50499999999738
2026-06-24 09:10:57.595000+00:00,2026-06-24 09:11:20.337000+00:00,22.742,62691.562,62695.202,2.0,short,-1.92,-7.279999999998836
2026-06-24 09:11:20.784000+00:00,2026-06-24 09:11:24.855000+00:00,4.071,62704.466,62688.14,1.0,short,32.65,16.32600000000093
2026-06-24 09:11:32.355000+00:00,2026-06-24 09:11:36.945000+00:00,4.59,62684.788,62666.43,2.0,short,31.41,36.71600000000035
2026-06-24 09:11:41.375000+00:00,2026-06-24 09:11:45.465000+00:00,4.09,62662.803,62662.622,1.0,long,-7.23,-0.1809999999968568
2026-06-24 09:11:50.293000+00:00,2026-06-24 09:11:54.355000+00:00,4.062,62660.724,62660.566,2.0,long,-4.05,-0.31600000000617
2026-06-24 09:12:07.235000+00:00,2026-06-24 09:12:12.075000+00:00,4.84,62661.969,62660.958,2.0,short,-0.66,2.021999999997206
2026-06-24 09:12:18.715000+00:00,2026-06-24 09:12:26.166000+00:00,7.451,62682.177,62696.265,2.0,short,-69.55,-28.1759999999922
2026-06-24 09:12:32.211000+00:00,2026-06-24 09:12:36.295000+00:00,4.084,62661.034,62663.421,2.0,long,2.33,4.774000000004889
2026-06-24 09:12:39.434000+00:00,2026-06-24 09:12:42.094000+00:00,2.66,62666.489,62672.358,2.0,long,8.0,11.737999999997555
2026-06-24 09:12:44.525000+00:00,2026-06-24 09:12:48.595000+00:00,4.07,62671.628,62694.587,1.0,long,39.06,22.95900000000256
2026-06-24 09:12:53.229000+00:00,2026-06-24 09:12:55.095000+00:00,1.866,62679.836,62680.219,1.0,short,-0.39,-0.38299999999435386
2026-06-24 09:12:55.154000+00:00,2026-06-24 09:12:59.157000+00:00,4.003,62683.135,62697.364,1.0,long,28.46,14.22899999999936
2026-06-24 09:13:00.392000+00:00,2026-06-24 09:13:02.692000+00:00,2.3,62694.663,62703.079,2.0,long,13.28,16.831999999994878
2026-06-24 09:13:05.733000+00:00,2026-06-24 09:13:09.783000+00:00,4.05,62702.507,62722.236,2.0,long,36.61,39.45799999999872
2026-06-24 09:13:15.232000+00:00,2026-06-24 09:13:16.473000+00:00,1.241,62698.615,62698.803,2.0,short,-0.19,-0.3760000000038417
2026-06-24 09:13:16.501000+00:00,2026-06-24 09:13:20.538000+00:00,4.037,62702.161,62718.679,1.0,long,33.04,16.51799999999639
2026-06-24 09:13:31.992000+00:00,2026-06-24 09:13:36.073000+00:00,4.081,62694.136,62693.626,2.0,long,-2.01,-1.0200000000040745
2026-06-24 09:13:36.111000+00:00,2026-06-24 09:13:41.382000+00:00,5.271,62693.625,62700.155,1.0,short,1.41,-6.529999999998836
2026-06-24 09:13:41.401000+00:00,2026-06-24 09:13:42.493000+00:00,1.092,62703.281,62708.723,1.0,long,-1.77,5.44199999999546
2026-06-24 09:13:44.343000+00:00,2026-06-24 09:13:44.583000+00:00,0.24,62712.613,62709.671,2.0,long,-6.45,-5.88399999999092
2026-06-24 09:13:45.023000+00:00,2026-06-24 09:13:49.105000+00:00,4.082,62712.378,62706.102,1.0,long,-16.97,-6.275999999998021
2026-06-24 09:13:53.535000+00:00,2026-06-24 09:13:56.423000+00:00,2.888,62704.79,62714.722,2.0,long,6.39,19.864000000001397
2026-06-24 09:13:56.442000+00:00,2026-06-24 09:13:59.101000+00:00,2.659,62714.719,62709.273,1.0,short,10.89,5.445999999996275
2026-06-24 09:14:00.945000+00:00,2026-06-24 09:14:05.025000+00:00,4.08,62706.04,62702.481,2.0,short,7.12,7.118000000002212
2026-06-24 09:14:05.825000+00:00,2026-06-24 09:14:06.295000+00:00,0.47,62707.702,62710.655,1.0,long,-0.11,2.9530000000013388
2026-06-24 09:14:06.305000+00:00,2026-06-24 09:14:08.588000+00:00,2.283,62710.652,62715.265,1.0,short,-9.23,-4.612999999997555
2026-06-24 09:14:11.245000+00:00,2026-06-24 09:14:11.875000+00:00,0.63,62724.772,62727.921,2.0,short,-6.3,-6.298000000009779
2026-06-24 09:14:15.946000+00:00,2026-06-24 09:14:22.082000+00:00,6.136,62725.913,62721.555,2.0,short,6.32,8.71600000000035
2026-06-24 09:14:24.315000+00:00,2026-06-24 09:14:25.573000+00:00,1.258,62723.913,62728.788,1.0,long,2.45,4.875
2026-06-24 09:14:25.610000+00:00,2026-06-24 09:14:29.645000+00:00,4.035,62728.787,62728.738,1.0,short,-1.87,0.04899999999906868
2026-06-24 09:14:31.285000+00:00,2026-06-24 09:14:35.315000+00:00,4.03,62728.716,62726.127,2.0,short,5.18,5.177999999999884
2026-06-24 09:14:39.741000+00:00,2026-06-24 09:14:50.505000+00:00,10.764,62721.672,62735.953,1.0,long,1.99,14.281000000002678
2026-06-24 09:14:51.535000+00:00,2026-06-24 09:14:53.201000+00:00,1.666,62734.287,62734.068,1.0,long,-7.07,-0.21899999999732245
2026-06-24 09:14:57.265000+00:00,2026-06-24 09:15:01.612000+00:00,4.3469999999999995,62727.878,62726.889,2.0,long,0.24,-1.977999999988242
2026-06-24 09:15:01.652000+00:00,2026-06-24 09:15:05.763000+00:00,4.111,62726.887,62727.293,1.0,short,-0.81,-0.4059999999954016
2026-06-24 09:15:07.585000+00:00,2026-06-24 09:15:11.655000+00:00,4.07,62733.61,62717.632,2.0,short,31.95,31.956000000005588
2026-06-24 09:15:16.874000+00:00,2026-06-24 09:15:22.374000+00:00,5.5,62718.063,62720.095,2.0,long,10.4,4.063999999998487
2026-06-24 09:15:24.225000+00:00,2026-06-24 09:15:25.265000+00:00,1.04,62721.24,62719.388,2.0,long,-3.71,-3.7039999999979045
2026-06-24 09:15:29.314000+00:00,2026-06-24 09:15:30.755000+00:00,1.441,62721.867,62720.533,2.0,long,-1.72,-2.6679999999905704
2026-06-24 09:15:32.594000+00:00,2026-06-24 09:15:36.655000+00:00,4.061,62722.281,62724.647,2.0,long,4.73,4.731999999989057
2026-06-24 09:15:40.691000+00:00,2026-06-24 09:16:09.715000+00:00,29.024,62721.309,62702.536,2.0,long,-5.27,-37.546000000002095
2026-06-24 09:16:13.488000+00:00,2026-06-24 09:16:16.142000+00:00,2.654,62702.014,62706.28,2.0,long,5.73,8.531999999991967
2026-06-24 09:16:20.190000+00:00,2026-06-24 09:16:24.615000+00:00,4.425,62705.963,62707.906,2.0,long,-6.04,3.885999999998603
2026-06-24 09:16:28.677000+00:00,2026-06-24 09:16:38.215000+00:00,9.538,62700.784,62695.905,2.0,long,-3.36,-9.75800000000163
2026-06-24 09:16:38.233000+00:00,2026-06-24 09:16:44.856000+00:00,6.623,62695.903,62679.911,1.0,short,15.81,15.99199999999837
2026-06-24 09:16:49.094000+00:00,2026-06-24 09:16:58.146000+00:00,9.052,62674.287,62670.124,1.0,long,-0.61,-4.16299999999319
2026-06-24 09:17:00.803000+00:00,2026-06-24 09:17:04.857000+00:00,4.054,62666.521,62654.079,2.0,long,-28.64,-24.88400000000547
2026-06-24 09:17:13.524000+00:00,2026-06-24 09:17:14.354000+00:00,0.83,62659.494,62659.139,2.0,short,0.35,0.7099999999918509
2026-06-24 09:17:14.373000+00:00,2026-06-24 09:17:18.434000+00:00,4.061,62664.113,62665.477,1.0,long,2.73,1.364000000001397
2026-06-24 09:17:24.474000+00:00,2026-06-24 09:17:28.523000+00:00,4.049,62663.714,62662.082,2.0,short,3.26,3.263999999995576
2026-06-24 09:17:31.565000+00:00,2026-06-24 09:17:35.634000+00:00,4.069,62649.012,62650.103,1.0,long,-5.95,1.0910000000003492
2026-06-24 09:17:39.274000+00:00,2026-06-24 09:17:43.314000+00:00,4.04,62657.517,62682.817,2.0,long,45.36,50.60000000000582
2026-06-24 09:17:45.945000+00:00,2026-06-24 09:17:50.005000+00:00,4.06,62681.874,62694.595,2.0,long,23.36,25.44199999999546
2026-06-24 09:17:54.244000+00:00,2026-06-24 09:18:04.944000+00:00,10.7,62686.716,62692.916,2.0,long,18.85,12.39999999999418
2026-06-24 09:18:12.602000+00:00,2026-06-24 09:18:34.942000+00:00,22.34,62696.591,62667.343,2.0,short,0.34,58.495999999999185
2026-06-24 09:18:46.194000+00:00,2026-06-24 09:18:50.262000+00:00,4.068,62671.401,62667.352,2.0,long,-11.0,-8.097999999998137
2026-06-24 09:18:55.504000+00:00,2026-06-24 09:19:11.662000+00:00,16.158,62659.919,62648.889,2.0,long,-2.71,-22.05999999999767
2026-06-24 09:19:17.303000+00:00,2026-06-24 09:19:20.533000+00:00,3.23,62658.161,62660.617,2.0,short,-15.81,-4.911999999996624
2026-06-24 09:19:24.575000+00:00,2026-06-24 09:19:38.255000+00:00,13.68,62659.329,62668.876,2.0,short,-0.5,-19.093999999997322
2026-06-24 09:20:03.165000+00:00,2026-06-24 09:20:35.822000+00:00,32.657,62676.485,62669.038,2.0,short,4.25,14.894000000000233
2026-06-24 09:20:48.083000+00:00,2026-06-24 09:21:01.592000+00:00,13.509,62690.078,62674.08,1.0,short,-0.07,15.997999999999593
2026-06-24 09:21:05.253000+00:00,2026-06-24 09:21:09.333000+00:00,4.08,62671.144,62671.322,1.0,long,0.18,0.17799999999988358
2026-06-24 09:21:12.553000+00:00,2026-06-24 09:21:16.583000+00:00,4.03,62667.618,62667.661,1.0,long,0.04,0.04299999999784632
2026-06-24 09:21:18.603000+00:00,2026-06-24 09:21:22.653000+00:00,4.05,62667.536,62671.665,1.0,long,4.13,4.129000000000815
2026-06-24 09:21:37.523000+00:00,2026-06-24 09:21:39.953000+00:00,2.43,62671.62,62671.596,1.0,long,0.01,-0.024000000004889444
2026-06-24 09:21:46.714000+00:00,2026-06-24 09:22:07.474000+00:00,20.76,62684.7,62678.177,1.0,long,20.27,-6.522999999993772
2026-06-24 09:22:13.313000+00:00,2026-06-24 09:22:32.075000+00:00,18.762,62660.361,62693.487,1.0,short,-30.75,-33.12600000000384
2026-06-24 09:22:37.315000+00:00,2026-06-24 09:22:41.535000+00:00,4.22,62661.661,62662.235,1.0,long,0.45,0.5740000000005239
2026-06-24 09:22:48.194000+00:00,2026-06-24 09:23:02.480000+00:00,14.286,62661.808,62660.003,1.0,long,-0.03,-1.805000000000291
2026-06-24 09:23:12.142000+00:00,2026-06-24 09:23:16.194000+00:00,4.052,62663.301,62661.892,1.0,short,1.41,1.4089999999996508
2026-06-24 09:23:21.423000+00:00,2026-06-24 09:23:22.064000+00:00,0.641,62660.059,62662.831,1.0,short,-2.77,-2.771999999997206
2026-06-24 09:23:26.124000+00:00,2026-06-24 09:23:31.563000+00:00,5.439,62668.343,62698.869,1.0,short,-30.71,-30.52599999999802
2026-06-24 09:23:49.255000+00:00,2026-06-24 09:23:51.864000+00:00,2.609,62661.066,62660.012,1.0,long,-3.05,-1.0539999999964493
2026-06-24 09:23:52.301000+00:00,2026-06-24 09:23:56.354000+00:00,4.053,62660.008,62676.275,1.0,long,13.09,16.266999999999825
2026-06-24 09:24:16.848000+00:00,2026-06-24 09:24:20.925000+00:00,4.077,62651.017,62652.809,1.0,long,1.79,1.7920000000012806
2026-06-24 09:24:33.175000+00:00,2026-06-24 09:24:33.404000+00:00,0.229,62658.127,62658.148,1.0,short,-0.02,-0.021000000000640284
2026-06-24 09:24:37.464000+00:00,2026-06-24 09:24:38.880000+00:00,1.416,62658.725,62658.199,1.0,short,0.7,0.5259999999980209
2026-06-24 09:24:40.523000+00:00,2026-06-24 09:24:42.774000+00:00,2.251,62659.131,62659.261,1.0,short,-0.13,-0.12999999999738066
2026-06-24 09:24:46.854000+00:00,2026-06-24 09:24:51.694000+00:00,4.84,62662.285,62661.543,1.0,short,0.8,0.7420000000056461
2026-06-24 09:24:53.504000+00:00,2026-06-24 09:24:57.566000+00:00,4.062,62657.066,62652.937,1.0,long,-4.13,-4.129000000000815
2026-06-24 09:25:02.003000+00:00,2026-06-24 09:25:11.215000+00:00,9.212,62658.913,62659.345,1.0,short,2.96,-0.4320000000006985
2026-06-24 09:25:15.266000+00:00,2026-06-24 09:25:20.325000+00:00,5.059,62658.713,62658.72,1.0,short,-0.01,-0.006999999997788109
2026-06-24 09:25:24.363000+00:00,2026-06-24 09:25:27.785000+00:00,3.422,62658.817,62660.176,1.0,short,1.69,-1.3589999999967404
2026-06-24 09:25:28.025000+00:00,2026-06-24 09:25:28.874000+00:00,0.849,62660.176,62659.245,1.0,short,0.93,0.9309999999968568
2026-06-24 09:25:32.925000+00:00,2026-06-24 09:25:34.754000+00:00,1.829,62666.834,62671.932,1.0,short,-0.2,-5.097999999998137
2026-06-24 09:25:38.795000+00:00,2026-06-24 09:25:56.524000+00:00,17.729,62668.989,62672.19,1.0,short,0.21,-3.2010000000009313
2026-06-24 09:26:25.465000+00:00,2026-06-24 09:26:29.345000+00:00,3.88,62662.791,62659.525,1.0,long,-0.01,-3.2659999999959837
2026-06-24 09:26:33.385000+00:00,2026-06-24 09:26:39.663000+00:00,6.2780000000000005,62659.409,62655.248,1.0,long,-0.56,-4.161000000000058
2026-06-24 09:26:42.523000+00:00,2026-06-24 09:26:46.573000+00:00,4.05,62654.888,62654.815,1.0,long,-3.78,-0.07299999999668216
2026-06-24 09:26:50.805000+00:00,2026-06-24 09:26:54.876000+00:00,4.071,62655.305,62672.922,1.0,long,17.62,17.61699999999837
2026-06-24 09:27:03.735000+00:00,2026-06-24 09:27:07.785000+00:00,4.05,62657.362,62688.597,1.0,short,-31.24,-31.235000000000582
2026-06-24 09:27:13.215000+00:00,2026-06-24 09:27:13.655000+00:00,0.44,62654.507,62654.541,1.0,short,-0.03,-0.033999999999650754
2026-06-24 09:27:17.754000+00:00,2026-06-24 09:27:22.573000+00:00,4.819,62653.443,62642.803,1.0,short,7.11,10.639999999999418
2026-06-24 09:27:27.015000+00:00,2026-06-24 09:27:35.455000+00:00,8.44,62637.783,62638.804,1.0,long,0.84,1.0209999999933643
2026-06-24 09:27:45.904000+00:00,2026-06-24 09:27:46.541000+00:00,0.637,62640.428,62640.498,1.0,short,-0.07,-0.06999999999970896
2026-06-24 09:27:50.594000+00:00,2026-06-24 09:27:54.264000+00:00,3.67,62642.71,62643.214,1.0,short,-0.22,-0.5040000000008149
2026-06-24 09:27:58.310000+00:00,2026-06-24 09:28:09.543000+00:00,11.233,62643.929,62649.635,1.0,short,0.62,-5.706000000005588
2026-06-24 09:28:13.603000+00:00,2026-06-24 09:28:33.720000+00:00,20.117,62668.109,62654.468,1.0,short,-2.99,13.640999999995984
2026-06-24 09:28:46.606000+00:00,2026-06-24 09:28:50.653000+00:00,4.047,62651.919,62683.481,1.0,short,-31.56,-31.56199999999808
2026-06-24 09:28:54.103000+00:00,2026-06-24 09:28:54.315000+00:00,0.212,62656.806,62656.806,1.0,short,0.0,0.0
2026-06-24 09:28:56.362000+00:00,2026-06-24 09:28:56.612000+00:00,0.25,62656.717,62658.796,1.0,short,-2.08,-2.0790000000051805
2026-06-24 09:29:00.653000+00:00,2026-06-24 09:29:02.692000+00:00,2.039,62679.344,62654.711,1.0,short,1.19,24.632999999994354
2026-06-24 09:29:03.323000+00:00,2026-06-24 09:29:03.763000+00:00,0.44,62654.729,62654.729,1.0,short,0.0,0.0
2026-06-24 09:29:07.812000+00:00,2026-06-24 09:29:14.943000+00:00,7.131,62647.515,62647.943,1.0,short,2.53,-0.4279999999998836
2026-06-24 09:29:22.332000+00:00,2026-06-24 09:29:26.392000+00:00,4.06,62646.78,62647.657,1.0,long,0.88,0.8770000000004075
2026-06-24 09:29:37.864000+00:00,2026-06-24 09:29:38.120000+00:00,0.256,62638.764,62638.713,1.0,long,-0.05,-0.05099999999947613
2026-06-24 09:29:42.162000+00:00,2026-06-24 09:29:44.182000+00:00,2.02,62625.355,62625.36,1.0,long,0.0,0.004999999997380655
2026-06-24 09:29:48.232000+00:00,2026-06-24 09:29:51.672000+00:00,3.44,62624.833,62625.033,1.0,long,0.0,0.20000000000436557
2026-06-24 09:29:52.296000+00:00,2026-06-24 09:29:52.534000+00:00,0.238,62625.033,62625.033,1.0,long,-2.38,0.0
2026-06-24 09:29:52.766000+00:00,2026-06-24 09:29:56.824000+00:00,4.058,62627.667,62628.735,1.0,long,1.07,1.0679999999993015
2026-06-24 09:30:03.695000+00:00,2026-06-24 09:30:04.945000+00:00,1.25,62649.532,62632.841,1.0,short,-0.96,16.690999999998894
2026-06-24 09:30:08.766000+00:00,2026-06-24 09:30:12.824000+00:00,4.058,62633.084,62630.655,1.0,short,2.43,2.4290000000037253
2026-06-24 09:30:16.248000+00:00,2026-06-24 09:30:20.314000+00:00,4.066,62630.735,62630.678,1.0,long,-0.06,-0.05700000000069849
2026-06-24 09:30:21.534000+00:00,2026-06-24 09:30:25.585000+00:00,4.051,62629.952,62649.072,1.0,long,19.12,19.12000000000262
2026-06-24 09:30:29.605000+00:00,2026-06-24 09:30:30.653000+00:00,1.048,62624.153,62622.537,1.0,long,-1.62,-1.6160000000018044
2026-06-24 09:30:34.695000+00:00,2026-06-24 09:30:43.964000+00:00,9.269,62618.715,62625.361,1.0,long,7.35,6.64600000000064
2026-06-24 09:30:49.205000+00:00,2026-06-24 09:30:54.824000+00:00,5.619,62624.847,62626.368,1.0,long,1.35,1.5210000000006403
2026-06-24 09:30:59.064000+00:00,2026-06-24 09:31:03.196000+00:00,4.132,62625.503,62657.933,1.0,short,-32.43,-32.43000000000029
2026-06-24 09:31:06.563000+00:00,2026-06-24 09:31:07.602000+00:00,1.039,62624.695,62625.137,1.0,short,-0.44,-0.44200000000273576
2026-06-24 09:31:11.645000+00:00,2026-06-24 09:31:19.164000+00:00,7.519,62631.648,62632.917,1.0,short,-1.18,-1.2690000000002328
2026-06-24 09:31:23.583000+00:00,2026-06-24 09:31:38.245000+00:00,14.662,62652.993,62630.496,1.0,short,-0.44,22.497000000003027
2026-06-24 09:31:40.264000+00:00,2026-06-24 09:31:44.315000+00:00,4.051,62632.694,62631.171,1.0,short,1.52,1.5230000000010477
2026-06-24 09:31:51.254000+00:00,2026-06-24 09:31:54.448000+00:00,3.194,62622.935,62594.098,1.0,long,-3.53,-28.836999999999534
2026-06-24 09:31:58.485000+00:00,2026-06-24 09:32:09.704000+00:00,11.219,62590.174,62591.427,1.0,long,4.86,1.2530000000042492
2026-06-24 09:32:12.705000+00:00,2026-06-24 09:32:16.744000+00:00,4.039,62590.271,62600.488,1.0,long,10.22,10.216999999996915
2026-06-24 09:32:21.234000+00:00,2026-06-24 09:32:26.635000+00:00,5.401,62614.582,62613.038,1.0,short,1.04,1.544000000001688
2026-06-24 09:32:30.273000+00:00,2026-06-24 09:32:34.325000+00:00,4.052,62612.972,62612.942,1.0,short,0.03,0.029999999998835847
2026-06-24 09:32:44.775000+00:00,2026-06-24 09:32:48.825000+00:00,4.05,62596.73,62612.333,1.0,long,15.6,15.602999999995518
2026-06-24 09:32:51.884000+00:00,2026-06-24 09:32:53.913000+00:00,2.029,62611.162,62609.385,1.0,short,1.78,1.7769999999945867
2026-06-24 09:32:58.038000+00:00,2026-06-24 09:33:00.443000+00:00,2.4050000000000002,62610.926,62613.435,1.0,short,-0.58,-2.5089999999981956
2026-06-24 09:33:00.682000+00:00,2026-06-24 09:33:04.753000+00:00,4.071,62613.466,62614.064,1.0,short,-0.6,-0.5979999999981374
2026-06-24 09:33:08.803000+00:00,2026-06-24 09:33:13.682000+00:00,4.879,62614.428,62632.945,1.0,short,-1.44,-18.516999999999825
2026-06-24 09:33:17.733000+00:00,2026-06-24 09:33:23.593000+00:00,5.86,62633.683,62629.075,1.0,short,3.77,4.608000000000175
2026-06-24 09:33:28.043000+00:00,2026-06-24 09:33:31.092000+00:00,3.049,62624.503,62621.682,1.0,long,-2.82,-2.8209999999962747
2026-06-24 09:33:35.133000+00:00,2026-06-24 09:33:40.172000+00:00,5.039,62658.038,62629.952,1.0,long,1.25,-28.08600000000297
2026-06-24 09:33:40.400000+00:00,2026-06-24 09:33:40.642000+00:00,0.242,62629.981,62630.843,1.0,long,0.86,0.8620000000009895
2026-06-24 09:33:40.873000+00:00,2026-06-24 09:33:44.923000+00:00,4.05,62632.981,62625.304,1.0,long,-7.68,-7.677000000003318
2026-06-24 09:33:50.364000+00:00,2026-06-24 09:33:53.243000+00:00,2.879,62629.675,62629.942,1.0,short,-0.29,-0.2669999999998254
2026-06-24 09:33:57.275000+00:00,2026-06-24 09:34:02.534000+00:00,5.259,62630.033,62620.686,1.0,short,6.09,9.347000000001572
2026-06-24 09:34:05.165000+00:00,2026-06-24 09:34:08.834000+00:00,3.669,62627.147,62635.117,1.0,short,-7.97,-7.970000000001164
2026-06-24 09:34:12.884000+00:00,2026-06-24 09:34:22.045000+00:00,9.161,62639.992,62651.413,1.0,short,-0.38,-11.421000000002095
2026-06-24 09:34:23.305000+00:00,2026-06-24 09:34:27.334000+00:00,4.029,62651.347,62640.296,1.0,short,11.05,11.050999999999476
2026-06-24 09:34:41.755000+00:00,2026-06-24 09:34:55.625000+00:00,13.87,62644.571,62640.93,1.0,short,3.55,3.6410000000032596
2026-06-24 09:34:59.675000+00:00,2026-06-24 09:35:02.385000+00:00,2.71,62640.674,62634.412,1.0,short,2.77,6.262000000002445
2026-06-24 09:35:02.636000+00:00,2026-06-24 09:35:06.725000+00:00,4.089,62632.955,62630.992,1.0,short,1.96,1.963000000003376
2026-06-24 09:35:12.945000+00:00,2026-06-24 09:35:49.373000+00:00,36.428,62626.691,62636.881,1.0,short,5.39,-10.190000000002328
2026-06-24 09:35:53.409000+00:00,2026-06-24 09:35:59.295000+00:00,5.886,62640.499,62648.266,1.0,short,0.15,-7.766999999999825
2026-06-24 09:36:02.555000+00:00,2026-06-24 09:36:06.665000+00:00,4.11,62644.919,62639.049,1.0,short,5.87,5.870000000002619
2026-06-24 09:36:11.679000+00:00,2026-06-24 09:36:15.745000+00:00,4.066,62633.641,62633.932,1.0,long,0.29,0.29099999999743886
2026-06-24 09:36:35.134000+00:00,2026-06-24 09:36:36.675000+00:00,1.541,62627.389,62627.58,1.0,long,0.19,0.19099999999889405
2026-06-24 09:36:40.707000+00:00,2026-06-24 09:36:46.806000+00:00,6.099,62627.466,62605.183,1.0,long,-22.02,-22.283000000003085
2026-06-24 09:36:53.855000+00:00,2026-06-24 09:36:55.115000+00:00,1.26,62609.675,62609.778,1.0,short,-0.1,-0.10299999999551801
2026-06-24 09:36:58.744000+00:00,2026-06-24 09:37:02.605000+00:00,3.8609999999999998,62612.478,62612.54,1.0,short,-0.06,-0.06199999999807915
2026-06-24 09:37:03.665000+00:00,2026-06-24 09:37:07.716000+00:00,4.051,62612.557,62613.1,1.0,short,-0.55,-0.5429999999978463
2026-06-24 09:37:20.167000+00:00,2026-06-24 09:37:25.424000+00:00,5.257,62631.157,62609.141,1.0,short,-0.36,22.015999999995984
2026-06-24 09:37:45.925000+00:00,2026-06-24 09:37:51.565000+00:00,5.64,62610.371,62614.033,1.0,short,-4.53,-3.6620000000039
2026-06-24 09:37:55.607000+00:00,2026-06-24 09:37:59.473000+00:00,3.866,62615.421,62618.972,1.0,short,0.31,-3.550999999999476
2026-06-24 09:38:02.742000+00:00,2026-06-24 09:38:03.277000+00:00,0.535,62622.883,62624.546,1.0,short,-1.67,-1.6630000000004657
