,equity
2026-06-24 08:57:11+00:00,1006499.2600000973
2026-06-24 08:57:16+00:00,1006499.2600000973
2026-06-24 08:57:21+00:00,1006499.2500000973
2026-06-24 08:57:26+00:00,1006499.2400000973
2026-06-24 08:57:29+00:00,1006498.0400000974
2026-06-24 08:57:34+00:00,1006500.0300000974
2026-06-24 08:57:39+00:00,1006500.0200000973
2026-06-24 08:57:44+00:00,1006500.0200000973
2026-06-24 08:57:49+00:00,1006498.8200000974
2026-06-24 08:57:54+00:00,1006498.8100000974
2026-06-24 08:57:59+00:00,1006498.8200000974
2026-06-24 08:58:04+00:00,1006498.8100000974
2026-06-24 08:58:09+00:00,1006498.8000000974
2026-06-24 08:58:14+00:00,1006498.8000000974
2026-06-24 08:58:19+00:00,1006498.8100000974
2026-06-24 08:58:24+00:00,1006498.8100000974
2026-06-24 08:58:29+00:00,1006498.8100000974
2026-06-24 08:58:34+00:00,1006498.8100000974
2026-06-24 08:58:39+00:00,1006498.8000000974
2026-06-24 08:58:44+00:00,1006498.8000000974
2026-06-24 08:58:49+00:00,1006498.8100000974
2026-06-24 08:58:54+00:00,1006498.8100000974
2026-06-24 08:58:59+00:00,1006500.8000000974
2026-06-24 08:59:04+00:00,1006500.7900000974
2026-06-24 08:59:09+00:00,1006500.7800000974
2026-06-24 08:59:14+00:00,1006500.7800000974
2026-06-24 08:59:19+00:00,1006500.7700000973
2026-06-24 08:59:24+00:00,1006500.7700000973
2026-06-24 08:59:29+00:00,1006500.7700000973
2026-06-24 08:59:34+00:00,1006500.8200000974
2026-06-24 08:59:39+00:00,1006500.6900000974
2026-06-24 08:59:44+00:00,1006500.6900000974
2026-06-24 08:59:49+00:00,1006499.4900000974
2026-06-24 08:59:54+00:00,1006499.5000000974
2026-06-24 08:59:59+00:00,1006499.5100000974
2026-06-24 09:00:04+00:00,1006499.5100000974
2026-06-24 09:00:09+00:00,1006499.5000000974
2026-06-24 09:00:14+00:00,1006499.4900000974
2026-06-24 09:00:19+00:00,1006499.4800000974
2026-06-24 09:00:24+00:00,1006499.4800000974
2026-06-24 09:00:29+00:00,1006499.4900000974
2026-06-24 09:00:33+00:00,1006498.2900000975
2026-06-24 09:00:38+00:00,1006498.2900000975
2026-06-24 09:00:43+00:00,1006498.2800000975
2026-06-24 09:00:45+00:00,1006503.7800000975
2026-06-24 09:00:50+00:00,1006502.5800000975
2026-06-24 09:00:55+00:00,1006502.5800000975
2026-06-24 09:01:00+00:00,1006502.5900000975
2026-06-24 09:01:05+00:00,1006502.5800000975
2026-06-24 09:01:10+00:00,1006501.3800000976
2026-06-24 09:01:15+00:00,1006501.3900000976
2026-06-24 09:01:20+00:00,1006501.3800000976
2026-06-24 09:01:25+00:00,1006501.3800000976
2026-06-24 09:01:29+00:00,1006500.1800000976
2026-06-24 09:01:34+00:00,1006504.1800000976
2026-06-24 09:01:37+00:00,1006502.9800000977
2026-06-24 09:01:42+00:00,1006501.7800000977
2026-06-24 09:01:44+00:00,1006500.5800000977
2026-06-24 09:01:49+00:00,1006502.2000000977
2026-06-24 09:01:54+00:00,1006502.2100000978
2026-06-24 09:01:59+00:00,1006502.2000000977
2026-06-24 09:02:04+00:00,1006502.2100000978
2026-06-24 09:02:07+00:00,1006507.7100000978
2026-06-24 09:02:12+00:00,1006507.7000000977
2026-06-24 09:02:17+00:00,1006507.7000000977
2026-06-24 09:02:20+00:00,1006506.5000000978
2026-06-24 09:02:25+00:00,1006507.1600000978
2026-06-24 09:02:27+00:00,1006505.9600000979
2026-06-24 09:02:30+00:00,1006511.4600000979
2026-06-24 09:02:33+00:00,1006510.2600000979
2026-06-24 09:02:38+00:00,1006510.790000098
2026-06-24 09:02:43+00:00,1006516.290000098
2026-06-24 09:02:48+00:00,1006516.290000098
2026-06-24 09:02:53+00:00,1006519.570000098
2026-06-24 09:02:58+00:00,1006519.570000098
2026-06-24 09:03:03+00:00,1006521.720000098
2026-06-24 09:03:08+00:00,1006521.720000098
2026-06-24 09:03:13+00:00,1006521.720000098
2026-06-24 09:03:18+00:00,1006521.730000098
2026-06-24 09:03:20+00:00,1006520.530000098
2026-06-24 09:03:25+00:00,1006519.3300000981
2026-06-24 09:03:30+00:00,1006519.3200000981
2026-06-24 09:03:35+00:00,1006519.3300000981
2026-06-24 09:03:40+00:00,1006519.3200000981
2026-06-24 09:03:44+00:00,1006518.1200000981
2026-06-24 09:03:49+00:00,1006520.1200000981
2026-06-24 09:03:54+00:00,1006520.1200000981
2026-06-24 09:03:56+00:00,1006518.9200000982
2026-06-24 09:04:00+00:00,1006524.4200000982
2026-06-24 09:04:05+00:00,1006524.4300000982
2026-06-24 09:04:10+00:00,1006524.4300000982
2026-06-24 09:04:15+00:00,1006524.4300000982
2026-06-24 09:04:19+00:00,1006523.2300000982
2026-06-24 09:04:24+00:00,1006523.2300000982
2026-06-24 09:04:29+00:00,1006523.2300000982
2026-06-24 09:04:34+00:00,1006523.2400000982
2026-06-24 09:04:36+00:00,1006522.0400000983
2026-06-24 09:04:41+00:00,1006524.0400000983
2026-06-24 09:04:45+00:00,1006522.8400000983
2026-06-24 09:04:50+00:00,1006521.6400000984
2026-06-24 09:04:55+00:00,1006520.4400000984
2026-06-24 09:05:00+00:00,1006525.9400000984
2026-06-24 09:05:05+00:00,1006525.9500000984
2026-06-24 09:05:07+00:00,1006524.7500000985
2026-06-24 09:05:12+00:00,1006524.7500000985
2026-06-24 09:05:17+00:00,1006524.7500000985
2026-06-24 09:05:22+00:00,1006527.8800000985
2026-06-24 09:05:27+00:00,1006527.8800000985
2026-06-24 09:05:32+00:00,1006528.4300000985
2026-06-24 09:05:37+00:00,1006528.4300000985
2026-06-24 09:05:42+00:00,1006528.4300000985
2026-06-24 09:05:47+00:00,1006528.4300000985
2026-06-24 09:05:49+00:00,1006527.2300000986
2026-06-24 09:05:54+00:00,1006527.2400000986
2026-06-24 09:05:59+00:00,1006527.2400000986
2026-06-24 09:06:01+00:00,1006532.7400000986
2026-06-24 09:06:06+00:00,1006532.7300000986
2026-06-24 09:06:11+00:00,1006532.7300000986
2026-06-24 09:06:16+00:00,1006532.7300000986
2026-06-24 09:06:21+00:00,1006532.7200000986
2026-06-24 09:06:26+00:00,1006532.7200000986
2026-06-24 09:06:30+00:00,1006538.2200000986
2026-06-24 09:06:35+00:00,1006538.2300000986
2026-06-24 09:06:40+00:00,1006538.2300000986
2026-06-24 09:06:45+00:00,1006538.2300000986
2026-06-24 09:06:50+00:00,1006538.2200000986
2026-06-24 09:06:52+00:00,1006537.0200000986
2026-06-24 09:06:57+00:00,1006537.0200000986
2026-06-24 09:07:00+00:00,1006535.8200000987
2026-06-24 09:07:05+00:00,1006535.8200000987
2026-06-24 09:07:10+00:00,1006535.8200000987
2026-06-24 09:07:14+00:00,1006534.6200000987
2026-06-24 09:07:19+00:00,1006540.0600000988
2026-06-24 09:07:24+00:00,1006540.0600000988
2026-06-24 09:07:29+00:00,1006540.0500000988
2026-06-24 09:07:33+00:00,1006538.8500000988
2026-06-24 09:07:38+00:00,1006538.8600000988
2026-06-24 09:07:43+00:00,1006538.8700000988
2026-06-24 09:07:48+00:00,1006538.8800000988
2026-06-24 09:07:53+00:00,1006537.6800000989
2026-06-24 09:07:58+00:00,1006537.6700000989
2026-06-24 09:08:03+00:00,1006536.5200000989
2026-06-24 09:08:08+00:00,1006539.3700000988
2026-06-24 09:08:10+00:00,1006538.1700000989
2026-06-24 09:08:15+00:00,1006538.1600000989
2026-06-24 09:08:20+00:00,1006538.1600000989
2026-06-24 09:08:25+00:00,1006538.1600000989
2026-06-24 09:08:30+00:00,1006538.1700000989
2026-06-24 09:08:33+00:00,1006543.6700000989
2026-06-24 09:08:35+00:00,1006542.4700000989
2026-06-24 09:08:40+00:00,1006542.4700000989
2026-06-24 09:08:45+00:00,1006547.9700000989
2026-06-24 09:08:50+00:00,1006547.9800000989
2026-06-24 09:08:55+00:00,1006547.990000099
2026-06-24 09:09:00+00:00,1006547.990000099
2026-06-24 09:09:05+00:00,1006547.990000099
2026-06-24 09:09:07+00:00,1006546.790000099
2026-06-24 09:09:12+00:00,1006551.220000099
2026-06-24 09:09:17+00:00,1006553.6300000991
2026-06-24 09:09:22+00:00,1006553.6300000991
2026-06-24 09:09:27+00:00,1006553.6300000991
2026-06-24 09:09:32+00:00,1006553.6400000991
2026-06-24 09:09:34+00:00,1006552.4400000991
2026-06-24 09:09:39+00:00,1006551.2400000992
2026-06-24 09:09:44+00:00,1006553.2300000992
2026-06-24 09:09:49+00:00,1006553.2300000992
2026-06-24 09:09:54+00:00,1006553.2400000992
2026-06-24 09:09:59+00:00,1006553.2400000992
2026-06-24 09:10:04+00:00,1006555.6300000992
2026-06-24 09:10:06+00:00,1006554.4300000992
2026-06-24 09:10:11+00:00,1006558.4300000992
2026-06-24 09:10:16+00:00,1006558.4200000992
2026-06-24 09:10:21+00:00,1006558.4300000992
2026-06-24 09:10:26+00:00,1006558.4400000992
2026-06-24 09:10:28+00:00,1006557.2400000993
2026-06-24 09:10:33+00:00,1006557.2400000993
2026-06-24 09:10:37+00:00,1006556.0400000993
2026-06-24 09:10:42+00:00,1006556.0500000993
2026-06-24 09:10:47+00:00,1006556.0500000993
2026-06-24 09:10:52+00:00,1006556.0400000993
2026-06-24 09:10:55+00:00,1006554.8400000994
2026-06-24 09:11:00+00:00,1006554.8400000994
2026-06-24 09:11:05+00:00,1006554.8400000994
2026-06-24 09:11:10+00:00,1006554.8500000994
2026-06-24 09:11:15+00:00,1006554.8500000994
2026-06-24 09:11:20+00:00,1006560.3500000994
2026-06-24 09:11:25+00:00,1006560.3600000994
2026-06-24 09:11:30+00:00,1006560.3600000994
2026-06-24 09:11:33+00:00,1006565.8600000994
2026-06-24 09:11:35+00:00,1006564.6600000995
2026-06-24 09:11:40+00:00,1006569.5400000995
2026-06-24 09:11:45+00:00,1006569.5500000995
2026-06-24 09:11:50+00:00,1006569.5500000995
2026-06-24 09:11:55+00:00,1006569.5400000995
2026-06-24 09:12:00+00:00,1006569.5300000994
2026-06-24 09:12:05+00:00,1006569.5200000994
2026-06-24 09:12:10+00:00,1006569.5100000994
2026-06-24 09:12:15+00:00,1006569.5100000994
2026-06-24 09:12:20+00:00,1006569.5100000994
2026-06-24 09:12:25+00:00,1006569.5200000994
2026-06-24 09:12:30+00:00,1006569.5300000994
2026-06-24 09:12:35+00:00,1006569.5300000994
2026-06-24 09:12:39+00:00,1006568.3300000995
2026-06-24 09:12:44+00:00,1006568.3300000995
2026-06-24 09:12:49+00:00,1006567.1300000995
2026-06-24 09:12:54+00:00,1006570.5000000995
2026-06-24 09:12:56+00:00,1006569.3000000996
2026-06-24 09:13:01+00:00,1006574.8000000996
2026-06-24 09:13:06+00:00,1006574.8100000996
2026-06-24 09:13:11+00:00,1006574.8200000996
2026-06-24 09:13:16+00:00,1006574.8200000996
2026-06-24 09:13:20+00:00,1006573.6200000996
2026-06-24 09:13:25+00:00,1006573.6200000996
2026-06-24 09:13:30+00:00,1006573.6000000996
2026-06-24 09:13:35+00:00,1006573.6100000996
2026-06-24 09:13:40+00:00,1006573.6200000996
2026-06-24 09:13:45+00:00,1006572.4200000997
2026-06-24 09:13:48+00:00,1006571.2200000997
2026-06-24 09:13:53+00:00,1006573.6000000997
2026-06-24 09:13:58+00:00,1006572.4000000998
2026-06-24 09:14:01+00:00,1006577.9000000998
2026-06-24 09:14:05+00:00,1006583.4000000998
2026-06-24 09:14:09+00:00,1006582.2000000998
2026-06-24 09:14:14+00:00,1006582.9300000998
2026-06-24 09:14:19+00:00,1006585.2600000998
2026-06-24 09:14:24+00:00,1006590.6300000998
2026-06-24 09:14:29+00:00,1006590.6300000998
2026-06-24 09:14:32+00:00,1006589.4300000998
2026-06-24 09:14:37+00:00,1006593.0400000998
2026-06-24 09:14:41+00:00,1006591.8400000999
2026-06-24 09:14:46+00:00,1006590.6400000999
2026-06-24 09:14:50+00:00,1006589.4400001
2026-06-24 09:14:55+00:00,1006594.7700000999
2026-06-24 09:14:57+00:00,1006593.5700001
2026-06-24 09:15:02+00:00,1006594.7300001
2026-06-24 09:15:07+00:00,1006598.4000001
2026-06-24 09:15:10+00:00,1006603.9000001
2026-06-24 09:15:15+00:00,1006603.3900001
2026-06-24 09:15:18+00:00,1006608.8900001
2026-06-24 09:15:21+00:00,1006614.3900001
2026-06-24 09:15:26+00:00,1006616.9200001
2026-06-24 09:15:31+00:00,1006618.5000001
2026-06-24 09:15:35+00:00,1006617.3000001
2026-06-24 09:15:37+00:00,1006616.1000001001
2026-06-24 09:15:42+00:00,1006621.6000001001
2026-06-24 09:15:47+00:00,1006621.1700001
2026-06-24 09:15:52+00:00,1006624.0400001
2026-06-24 09:15:56+00:00,1006622.8400001001
2026-06-24 09:16:01+00:00,1006628.3400001001
2026-06-24 09:16:03+00:00,1006627.1400001001
2026-06-24 09:16:07+00:00,1006625.9400001002
2026-06-24 09:16:12+00:00,1006624.7400001002
2026-06-24 09:16:17+00:00,1006629.2600001002
2026-06-24 09:16:20+00:00,1006634.7600001002
2026-06-24 09:16:25+00:00,1006640.2600001002
2026-06-24 09:16:27+00:00,1006639.0600001003
2026-06-24 09:16:31+00:00,1006644.5600001003
2026-06-24 09:16:36+00:00,1006646.5400001003
2026-06-24 09:16:40+00:00,1006652.0400001003
2026-06-24 09:16:42+00:00,1006650.8400001003
2026-06-24 09:16:46+00:00,1006656.3400001003
2026-06-24 09:16:51+00:00,1006656.3400001003
2026-06-24 09:16:56+00:00,1006656.3400001003
2026-06-24 09:16:58+00:00,1006655.1400001004
2026-06-24 09:17:02+00:00,1006660.6400001004
2026-06-24 09:17:07+00:00,1006660.6400001004
2026-06-24 09:17:09+00:00,1006659.4400001004
2026-06-24 09:17:13+00:00,1006658.2400001005
2026-06-24 09:17:18+00:00,1006657.0400001005
2026-06-24 09:17:23+00:00,1006659.2900001005
2026-06-24 09:17:28+00:00,1006663.8900001005
2026-06-24 09:17:30+00:00,1006662.6900001005
2026-06-24 09:17:34+00:00,1006668.1900001005
2026-06-24 09:17:38+00:00,1006673.6900001005
2026-06-24 09:17:40+00:00,1006672.4900001006
2026-06-24 09:17:44+00:00,1006671.2900001006
2026-06-24 09:17:46+00:00,1006670.0900001007
2026-06-24 09:17:51+00:00,1006670.0900001007
2026-06-24 09:17:56+00:00,1006670.0900001007
2026-06-24 09:18:01+00:00,1006670.0900001007
2026-06-24 09:18:06+00:00,1006670.0900001007
2026-06-24 09:18:11+00:00,1006672.0800001007
2026-06-24 09:18:16+00:00,1006672.0700001006
2026-06-24 09:18:21+00:00,1006672.0700001006
2026-06-24 09:18:26+00:00,1006675.7900001006
2026-06-24 09:18:28+00:00,1006674.5900001007
2026-06-24 09:18:33+00:00,1006674.5900001007
2026-06-24 09:18:38+00:00,1006674.5800001007
2026-06-24 09:18:40+00:00,1006673.3800001007
2026-06-24 09:18:42+00:00,1006672.1800001008
2026-06-24 09:18:47+00:00,1006673.1400001007
2026-06-24 09:18:51+00:00,1006671.9400001008
2026-06-24 09:18:56+00:00,1006671.9300001008
2026-06-24 09:18:58+00:00,1006670.7300001008
2026-06-24 09:19:03+00:00,1006676.2300001008
2026-06-24 09:19:08+00:00,1006676.2300001008
2026-06-24 09:19:12+00:00,1006675.0300001008
2026-06-24 09:19:17+00:00,1006675.0400001009
2026-06-24 09:19:20+00:00,1006673.8400001009
2026-06-24 09:19:25+00:00,1006673.8500001009
2026-06-24 09:19:30+00:00,1006673.8500001009
2026-06-24 09:19:33+00:00,1006679.3500001009
2026-06-24 09:19:38+00:00,1006679.3500001009
2026-06-24 09:19:43+00:00,1006679.3400001009
2026-06-24 09:19:48+00:00,1006679.3400001009
2026-06-24 09:19:53+00:00,1006679.3400001009
2026-06-24 09:19:58+00:00,1006678.140000101
2026-06-24 09:20:03+00:00,1006680.140000101
2026-06-24 09:20:06+00:00,1006678.940000101
2026-06-24 09:20:11+00:00,1006678.930000101
2026-06-24 09:20:13+00:00,1006684.430000101
2026-06-24 09:20:15+00:00,1006683.230000101
2026-06-24 09:20:17+00:00,1006688.730000101
2026-06-24 09:20:22+00:00,1006688.740000101
2026-06-24 09:20:27+00:00,1006687.5400001011
2026-06-24 09:20:32+00:00,1006692.8200001011
2026-06-24 09:20:37+00:00,1006692.8200001011
2026-06-24 09:20:42+00:00,1006692.8300001011
2026-06-24 09:20:47+00:00,1006692.8300001011
2026-06-24 09:20:52+00:00,1006692.8300001011
2026-06-24 09:20:57+00:00,1006692.8400001011
2026-06-24 09:21:02+00:00,1006692.8500001011
2026-06-24 09:21:07+00:00,1006692.8500001011
2026-06-24 09:21:11+00:00,1006691.6500001012
2026-06-24 09:21:16+00:00,1006691.6400001012
2026-06-24 09:21:21+00:00,1006691.6300001012
2026-06-24 09:21:26+00:00,1006691.6200001012
2026-06-24 09:21:31+00:00,1006691.6200001012
2026-06-24 09:21:36+00:00,1006691.6300001012
2026-06-24 09:21:41+00:00,1006691.6200001012
2026-06-24 09:21:46+00:00,1006695.7900001012
2026-06-24 09:21:51+00:00,1006695.7900001012
2026-06-24 09:21:56+00:00,1006695.7900001012
2026-06-24 09:22:01+00:00,1006695.7800001012
2026-06-24 09:22:06+00:00,1006695.7900001012
2026-06-24 09:22:11+00:00,1006695.7800001012
2026-06-24 09:22:16+00:00,1006695.7700001012
2026-06-24 09:22:21+00:00,1006695.7600001012
2026-06-24 09:22:26+00:00,1006695.7600001012
2026-06-24 09:22:31+00:00,1006695.7600001012
2026-06-24 09:22:36+00:00,1006695.7600001012
2026-06-24 09:22:41+00:00,1006695.7500001012
2026-06-24 09:22:46+00:00,1006695.7500001012
2026-06-24 09:22:51+00:00,1006695.7500001012
2026-06-24 09:22:56+00:00,1006695.7600001012
2026-06-24 09:23:01+00:00,1006695.7700001012
2026-06-24 09:23:06+00:00,1006695.7700001012
2026-06-24 09:23:11+00:00,1006695.7700001012
2026-06-24 09:23:16+00:00,1006695.7800001012
2026-06-24 09:23:18+00:00,1006694.5800001012
2026-06-24 09:23:20+00:00,1006693.3800001013
2026-06-24 09:23:25+00:00,1006696.3700001013
2026-06-24 09:23:30+00:00,1006696.3700001013
2026-06-24 09:23:35+00:00,1006696.3700001013
2026-06-24 09:23:40+00:00,1006696.3700001013
2026-06-24 09:23:45+00:00,1006696.3700001013
2026-06-24 09:23:50+00:00,1006696.4000001013
2026-06-24 09:23:55+00:00,1006696.4000001013
2026-06-24 09:24:00+00:00,1006696.4000001013
2026-06-24 09:24:05+00:00,1006696.3900001013
2026-06-24 09:24:10+00:00,1006696.4000001013
2026-06-24 09:24:13+00:00,1006695.2000001014
2026-06-24 09:24:18+00:00,1006695.2000001014
2026-06-24 09:24:23+00:00,1006695.1900001013
2026-06-24 09:24:28+00:00,1006695.2000001014
2026-06-24 09:24:33+00:00,1006695.2000001014
2026-06-24 09:24:36+00:00,1006694.0000001014
2026-06-24 09:24:41+00:00,1006693.9900001014
2026-06-24 09:24:46+00:00,1006693.9900001014
2026-06-24 09:24:51+00:00,1006693.9800001014
2026-06-24 09:24:56+00:00,1006694.3300001014
2026-06-24 09:25:01+00:00,1006694.3300001014
2026-06-24 09:25:04+00:00,1006693.1300001014
2026-06-24 09:25:09+00:00,1006693.1300001014
2026-06-24 09:25:14+00:00,1006693.1300001014
2026-06-24 09:25:19+00:00,1006693.1300001014
2026-06-24 09:25:24+00:00,1006693.1300001014
2026-06-24 09:25:29+00:00,1006693.1300001014
2026-06-24 09:25:32+00:00,1006691.9300001014
2026-06-24 09:25:37+00:00,1006691.9300001014
2026-06-24 09:25:42+00:00,1006691.9300001014
2026-06-24 09:25:47+00:00,1006691.9300001014
2026-06-24 09:25:52+00:00,1006691.2100001015
2026-06-24 09:25:57+00:00,1006691.2200001015
2026-06-24 09:26:02+00:00,1006691.2200001015
2026-06-24 09:26:07+00:00,1006691.2200001015
2026-06-24 09:26:12+00:00,1006691.2100001015
2026-06-24 09:26:17+00:00,1006691.2100001015
2026-06-24 09:26:21+00:00,1006696.7100001015
2026-06-24 09:26:26+00:00,1006696.7200001015
2026-06-24 09:26:31+00:00,1006699.0700001015
2026-06-24 09:26:36+00:00,1006699.0700001015
2026-06-24 09:26:41+00:00,1006699.0800001015
2026-06-24 09:26:46+00:00,1006699.0700001015
2026-06-24 09:26:51+00:00,1006699.0800001015
2026-06-24 09:26:56+00:00,1006699.0700001015
2026-06-24 09:27:01+00:00,1006699.0700001015
2026-06-24 09:27:06+00:00,1006699.0700001015
2026-06-24 09:27:11+00:00,1006699.5900001015
2026-06-24 09:27:16+00:00,1006699.1400001015
2026-06-24 09:27:18+00:00,1006704.6400001015
2026-06-24 09:27:22+00:00,1006703.4400001016
2026-06-24 09:27:27+00:00,1006703.4400001016
2026-06-24 09:27:32+00:00,1006703.4400001016
2026-06-24 09:27:37+00:00,1006703.4500001016
2026-06-24 09:27:42+00:00,1006703.4400001016
2026-06-24 09:27:47+00:00,1006703.4400001016
2026-06-24 09:27:52+00:00,1006703.4500001016
2026-06-24 09:27:57+00:00,1006703.4500001016
2026-06-24 09:28:02+00:00,1006708.4400001016
2026-06-24 09:28:07+00:00,1006708.4300001016
2026-06-24 09:28:12+00:00,1006708.4300001016
2026-06-24 09:28:17+00:00,1006708.4200001016
2026-06-24 09:28:22+00:00,1006708.4300001016
2026-06-24 09:28:27+00:00,1006708.4300001016
2026-06-24 09:28:29+00:00,1006713.9300001016
2026-06-24 09:28:34+00:00,1006713.9300001016
2026-06-24 09:28:39+00:00,1006713.9300001016
2026-06-24 09:28:44+00:00,1006713.9400001016
2026-06-24 09:28:49+00:00,1006713.9300001016
2026-06-24 09:28:54+00:00,1006713.9300001016
2026-06-24 09:28:59+00:00,1006713.9400001016
2026-06-24 09:29:04+00:00,1006713.9400001016
2026-06-24 09:29:09+00:00,1006713.9500001016
2026-06-24 09:29:14+00:00,1006713.9500001016
2026-06-24 09:29:19+00:00,1006713.9600001016
2026-06-24 09:29:24+00:00,1006713.9700001016
2026-06-24 09:29:29+00:00,1006713.9700001016
2026-06-24 09:29:34+00:00,1006713.9700001016
2026-06-24 09:29:36+00:00,1006712.7700001016
2026-06-24 09:29:40+00:00,1006718.2700001016
2026-06-24 09:29:45+00:00,1006718.2800001017
2026-06-24 09:29:50+00:00,1006718.2800001017
2026-06-24 09:29:55+00:00,1006718.2800001017
2026-06-24 09:30:00+00:00,1006718.2700001016
2026-06-24 09:30:05+00:00,1006723.6300001016
2026-06-24 09:30:10+00:00,1006723.6300001016
2026-06-24 09:30:15+00:00,1006723.6200001016
2026-06-24 09:30:20+00:00,1006723.6100001016
2026-06-24 09:30:25+00:00,1006723.6000001016
2026-06-24 09:30:28+00:00,1006729.1000001016
2026-06-24 09:30:30+00:00,1006727.9000001017
2026-06-24 09:30:35+00:00,1006727.9000001017
2026-06-24 09:30:40+00:00,1006727.9100001017
2026-06-24 09:30:45+00:00,1006727.9100001017
2026-06-24 09:30:50+00:00,1006727.9000001017
2026-06-24 09:30:55+00:00,1006726.7000001017
2026-06-24 09:31:00+00:00,1006726.7000001017
2026-06-24 09:31:05+00:00,1006726.7000001017
2026-06-24 09:31:10+00:00,1006732.2000001017
2026-06-24 09:31:14+00:00,1006731.0000001017
2026-06-24 09:31:19+00:00,1006731.0100001018
2026-06-24 09:31:24+00:00,1006731.0100001018
2026-06-24 09:31:29+00:00,1006731.0200001018
2026-06-24 09:31:34+00:00,1006731.0300001018
2026-06-24 09:31:39+00:00,1006731.0200001018
2026-06-24 09:31:44+00:00,1006731.0200001018
2026-06-24 09:31:49+00:00,1006731.0200001018
2026-06-24 09:31:52+00:00,1006736.5200001018
2026-06-24 09:31:54+00:00,1006735.3200001018
2026-06-24 09:31:59+00:00,1006739.3200001018
2026-06-24 09:32:04+00:00,1006739.3300001018
2026-06-24 09:32:09+00:00,1006739.3300001018
2026-06-24 09:32:14+00:00,1006741.3100001018
2026-06-24 09:32:17+00:00,1006740.1100001018
2026-06-24 09:32:19+00:00,1006745.6100001018
2026-06-24 09:32:24+00:00,1006745.6000001018
2026-06-24 09:32:29+00:00,1006745.5900001018
2026-06-24 09:32:34+00:00,1006745.5900001018
2026-06-24 09:32:39+00:00,1006745.6000001018
2026-06-24 09:32:43+00:00,1006751.1000001018
2026-06-24 09:32:48+00:00,1006756.6000001018
2026-06-24 09:32:53+00:00,1006756.5900001018
2026-06-24 09:32:58+00:00,1006756.7300001018
2026-06-24 09:33:03+00:00,1006756.7200001018
2026-06-24 09:33:08+00:00,1006756.7200001018
2026-06-24 09:33:10+00:00,1006755.5200001019
2026-06-24 09:33:12+00:00,1006761.0200001019
2026-06-24 09:33:17+00:00,1006761.0200001019
2026-06-24 09:33:22+00:00,1006761.0200001019
2026-06-24 09:33:25+00:00,1006766.5200001019
2026-06-24 09:33:30+00:00,1006766.5200001019
2026-06-24 09:33:35+00:00,1006766.5100001019
2026-06-24 09:33:40+00:00,1006766.5100001019
2026-06-24 09:33:45+00:00,1006766.5200001019
2026-06-24 09:33:50+00:00,1006769.1100001018
2026-06-24 09:33:55+00:00,1006769.1000001018
2026-06-24 09:33:58+00:00,1006767.9000001019
2026-06-24 09:34:03+00:00,1006767.9000001019
2026-06-24 09:34:08+00:00,1006771.8000001019
2026-06-24 09:34:10+00:00,1006770.600000102
2026-06-24 09:34:14+00:00,1006776.100000102
2026-06-24 09:34:17+00:00,1006774.900000102
2026-06-24 09:34:22+00:00,1006775.330000102
2026-06-24 09:34:27+00:00,1006779.2300001021
2026-06-24 09:34:32+00:00,1006779.2200001021
2026-06-24 09:34:37+00:00,1006779.2100001021
2026-06-24 09:34:42+00:00,1006779.200000102
2026-06-24 09:34:47+00:00,1006779.190000102
2026-06-24 09:34:52+00:00,1006777.9900001021
2026-06-24 09:34:57+00:00,1006777.9900001021
2026-06-24 09:35:00+00:00,1006776.7900001021
2026-06-24 09:35:05+00:00,1006776.7900001021
2026-06-24 09:35:10+00:00,1006776.7800001021
2026-06-24 09:35:15+00:00,1006776.7800001021
2026-06-24 09:35:20+00:00,1006776.7800001021
2026-06-24 09:35:25+00:00,1006776.7700001021
2026-06-24 09:35:30+00:00,1006776.7800001021
2026-06-24 09:35:35+00:00,1006775.5800001022
2026-06-24 09:35:37+00:00,1006781.0800001022
2026-06-24 09:35:42+00:00,1006781.0700001022
2026-06-24 09:35:47+00:00,1006779.8700001022
2026-06-24 09:35:52+00:00,1006779.8700001022
2026-06-24 09:35:56+00:00,1006785.3700001022
2026-06-24 09:36:01+00:00,1006785.3700001022
2026-06-24 09:36:03+00:00,1006784.1700001023
2026-06-24 09:36:08+00:00,1006784.1700001023
2026-06-24 09:36:10+00:00,1006782.9700001023
2026-06-24 09:36:15+00:00,1006782.9700001023
2026-06-24 09:36:20+00:00,1006782.9600001023
2026-06-24 09:36:25+00:00,1006782.9500001023
2026-06-24 09:36:30+00:00,1006781.7500001023
2026-06-24 09:36:35+00:00,1006783.0100001023
2026-06-24 09:36:40+00:00,1006783.0200001023
2026-06-24 09:36:42+00:00,1006788.5200001023
2026-06-24 09:36:45+00:00,1006787.3200001024
2026-06-24 09:36:50+00:00,1006787.3300001024
2026-06-24 09:36:55+00:00,1006791.0400001024
2026-06-24 09:37:00+00:00,1006791.0400001024
2026-06-24 09:37:05+00:00,1006791.0300001024
2026-06-24 09:37:10+00:00,1006791.0200001023
2026-06-24 09:37:15+00:00,1006791.0300001024
2026-06-24 09:37:20+00:00,1006791.0300001024
2026-06-24 09:37:25+00:00,1006791.0200001023
2026-06-24 09:37:30+00:00,1006791.0300001024
2026-06-24 09:37:35+00:00,1006791.0400001024
2026-06-24 09:37:40+00:00,1006791.0300001024
2026-06-24 09:37:45+00:00,1006791.0400001024
2026-06-24 09:37:50+00:00,1006791.0500001024
